Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
REWG385W,All Sneakers,Shoe,The Royale Knit Women's - White/Grey,8.5 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Grey-REWG-Product-101.jpg?v=1556574785,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWG390W,All Sneakers,Shoe,The Royale Knit Women's - White/Grey,9 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Grey-REWG-Product-101.jpg?v=1556574785,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWG395W,All Sneakers,Shoe,The Royale Knit Women's - White/Grey,9.5 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Grey-REWG-Product-101.jpg?v=1556574785,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWG400W,All Sneakers,Shoe,The Royale Knit Women's - White/Grey,10 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-grey,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Grey-REWG-Product-101.jpg?v=1556574785,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP360W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,6 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP370W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,7 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP375W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,7.5 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP380W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,8 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP385W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,8.5 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP390W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,9 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP395W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,9.5 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWP400W,All Sneakers,Shoe,The Royale Knit Women's - White/Blush,10 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-blush,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Blush-REWP-Product-101.jpg?v=1556574646,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB360W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,6 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB370W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,7 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB375W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,7.5 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB380W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,8 White,119.00,No,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB385W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,8.5 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB390W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,9 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB395W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,9.5 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
REWB400W,All Sneakers,Shoe,The Royale Knit Women's - White/Black,10 White,119.00,Yes,https://www.greats.com/products/the-royale-knit-womens-white-black,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-RoyaleKnit-EnviroKnit-White-Black-REWB-Product-101.jpg?v=1556574217,"Meet the Royale Knit - designed in Brooklyn, made in Italy from recycled ocean and single-use plastics. Each pair is the equivalent of recycling 7 plastic bottles! Based on our best selling style, the Royale Knit is lightweight &amp; breathable, about the average weight of a running shoe. Every pair is fitted with custom performance insoles to maximize comfort.<br><br>By wearing the Royale Knit, you are contributing to GREATS' mission to have clean oceans around the world. Available for men and women in multiple colors who believe in being, ""Better Than""."
GRPH360W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,6 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH370W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,7 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH375W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,7.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH380W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,8 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH385W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,8.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH390W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,9 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH395W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,9.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
GRPH400W,All Sneakers,Shoe,The Royale Safari Women's - Leopard,10 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-leopard,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Leopard-GRPH-Product-101.jpg?v=1556116747,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab. </p>"
RPLG360W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,6 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG370W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,7 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG375W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,7.5 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG380W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,8 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG385W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,8.5 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG390W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,9 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG395W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,9.5 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
RPLG400W,All Sneakers,Shoe,The Royale Women's - Blush/Gum,10 Pink,179.00,Yes,https://www.greats.com/products/the-royale-womens-blush-gum,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Gum-Blush-RPLG-Product-101.jpg?v=1554754534,"The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials like full grain leather (the type that truly gets better with age). The inside is lined with the same supple leather, making socks optional.<br><br>Every pair arrives with a set of waxed-cotton laces that will develop a unique patina of their own."
GRZP360W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,6 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP370W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,7 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP375W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,7.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP380W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,8 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP385W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,8.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP390W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,9 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP395W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,9.5 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
GRZP400W,All Sneakers,Shoe,The Royale Safari Women's - Zebra,10 Animal Print,189.00,Yes,https://www.greats.com/products/the-royale-safari-womens-zebra,https://cdn.shopify.com/s/files/1/0238/2821/products/Womens-192-Royale-Safari-Zebra-GRZP-Product-101.jpg?v=1555509554,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>The Royale is a premium quality essential sneaker. Every pair is handmade in Italy by world renowned craftsmen using only luxury materials. The inside is lined with supple Italian leather, making socks optional.<br><br>This premium style features a luxurious animal print pony hair upper, leather accents, and a crackled leather heel tab.</p>"
